movie_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
2020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.994
2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.992
2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.994
2023,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.995
2024,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9955
2025,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9985
2026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.999
2027,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2028,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.999
2029,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9985
2030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2031,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9855
2032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9855
2033,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9895
2035,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984
2036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
2037,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885
2038,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989
2039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
2040,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
2041,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905
2042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
2043,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9795
2044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905
2045,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9965
2046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.993
2047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9835
2048,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993
2049,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9835
2050,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
2051,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885
2052,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965
2053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.996
2054,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9945
2055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.989
2056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981
2057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9815
2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.999
2059,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9985
2062,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2063,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9985
2064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9945
2065,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9925
2066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9735
2067,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9825
2068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991
2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9925
2070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9915
2071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9965
2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
2073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
2074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.987
2075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9905
2076,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.993
2077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
2078,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9835
2079,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.98
2080,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9775
2081,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9945
2082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996
2083,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.996
2084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.996
2085,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9805
2086,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9925
2087,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9765
2088,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.99
2089,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995
2090,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885
2091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989
2092,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9965
2093,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9925
2094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9955
2095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988
2096,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9795
2097,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9915
2098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9815
2099,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.973
2100,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.992
2101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.997
2102,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97
2103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
2104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991
2105,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.991
2106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9965
2107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.999
2108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9955
2109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9895
2110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.991
2111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915
2112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
2113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.995
2114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9915
2115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992
2116,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989
2117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.992
2118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9915
2119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993
2120,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9965
2121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9915
2122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.992
2123,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
2124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
2125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2126,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.999
2127,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9985
2128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9985
2130,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.99
2131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.989
2132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.983
2133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935
2134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
2135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9835
2136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9815
2137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865
2138,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.989
2139,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991
2140,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.991
2141,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993
2142,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
2143,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9925
2144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992
2145,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.993
2146,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9925
2147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
2148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993
2149,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9935
2150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
2151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
2152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2154,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999
2158,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.998
2159,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.995
2160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.984
2161,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.992
2162,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.995
2163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.99
2164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9935
2165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2166,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2167,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.999
2168,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2171,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.994
2174,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.994
2175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9985
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.974
2177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.988
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.986
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9845
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.983
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.982
2182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.978
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.978
2184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9775
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9765
2186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9755
2187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.975
2188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985
2190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985
2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2193,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.994
2194,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9935
2195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.999
2199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9745
2201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9735
2202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.972
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9715
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.971
2205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9705
2206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9705
2207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9695
2208,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.969
2209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9685
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.968
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.968
2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.967
2213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9665
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.966
2215,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.966
2216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9655
2217,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.965
2218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.965
2219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.965
2220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9645
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9645
2222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964
2223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964
2224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9635
2225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9635
2226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9635
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.963
2228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.963
2229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9625
2230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615
2231,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9985
2233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9995
2236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2238,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.988
2239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9875
2240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99
2241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915
2242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.992
2243,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9935
2244,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9935
2245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.994
2246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994
2247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994
2248,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9945
2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995
2250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
2251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
2252,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.996
2253,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.996
2254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9905
2255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991
2256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.991
2257,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.992
2258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992
2259,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.992
2260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.993
2261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993
2262,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.993
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.994
2264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
2265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
2266,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9955
2267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9955
2268,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.996
2269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9965
2270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.997
2271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.999
2274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
2275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999
2276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.999
2279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.999
2280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2282,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
2284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.997
2285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.984
2286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.977
2288,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.991
2289,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.996
2290,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99
2291,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.995
2292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.998
2293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2294,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2297,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.999
2299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9795
2300,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.984
2301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905
2302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996
2303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9875
2304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9865
2309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.992
2312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
2313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99
2314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.999
2316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.999
2317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985
2318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985
2320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.999
2321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.999
2323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.999
2324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
2325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985
2326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.999
2327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.995
2328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.999
2329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
2331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999
2332,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.999
2335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
2336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999
2338,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.999
2339,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999
