gender_M,gender_F,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,freq_Action,freq_Adventure,freq_Animation,freq_Children,freq_Comedy,freq_Crime,freq_Documentary,freq_Drama,freq_Fantasy,freq_Film-Noir,freq_Horror,freq_Musical,freq_Mystery,freq_Romance,freq_Sci-Fi,freq_Thriller,freq_War,freq_Western
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09900990099009901,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.40594059405940597,0.07920792079207921,0.009900990099009901,0.504950495049505,0.009900990099009901,0.0,0.039603960396039604,0.0,0.0297029702970297,0.13861386138613863,0.019801980198019802,0.21782178217821782,0.009900990099009901,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.175,0.0625,0.0875,0.0875,0.3625,0.05,0.0125,0.375,0.025,0.0375,0.05,0.0125,0.0625,0.1,0.1375,0.1875,0.05,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18018018018018017,0.11711711711711711,0.0,0.02702702702702703,0.45045045045045046,0.14414414414414414,0.06306306306306306,0.44144144144144143,0.009009009009009009,0.02702702702702703,0.02702702702702703,0.009009009009009009,0.036036036036036036,0.13513513513513514,0.14414414414414414,0.15315315315315314,0.04504504504504504,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6842105263157895,0.3684210526315789,0.03508771929824561,0.10526315789473684,0.25146198830409355,0.08771929824561403,0.0,0.1871345029239766,0.15789473684210525,0.0,0.017543859649122806,0.04093567251461988,0.011695906432748537,0.29239766081871343,0.2573099415204678,0.23976608187134502,0.0935672514619883,0.005847953216374269
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.17045454545454544,0.09090909090909091,0.011363636363636364,0.011363636363636364,0.09090909090909091,0.14772727272727273,0.022727272727272728,0.5340909090909091,0.011363636363636364,0.07954545454545454,0.06818181818181818,0.011363636363636364,0.09090909090909091,0.125,0.056818181818181816,0.25,0.125,0.022727272727272728
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21518987341772153,0.1518987341772152,0.12658227848101267,0.20253164556962025,0.3670886075949367,0.012658227848101266,0.0,0.3670886075949367,0.0759493670886076,0.0,0.0,0.06329113924050633,0.02531645569620253,0.13924050632911392,0.13924050632911392,0.12658227848101267,0.0759493670886076,0.012658227848101266
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11343283582089553,0.08955223880597014,0.03283582089552239,0.03283582089552239,0.43582089552238806,0.03880597014925373,0.008955223880597015,0.46567164179104475,0.01791044776119403,0.023880597014925373,0.023880597014925373,0.0626865671641791,0.026865671641791045,0.1880597014925373,0.13432835820895522,0.08358208955223881,0.0955223880597015,0.01791044776119403
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3597122302158273,0.20863309352517986,0.007194244604316547,0.007194244604316547,0.17266187050359713,0.08633093525179857,0.0,0.35251798561151076,0.02877697841726619,0.02877697841726619,0.02877697841726619,0.007194244604316547,0.12949640287769784,0.1079136690647482,0.5467625899280576,0.2446043165467626,0.07194244604316546,0.007194244604316547
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23853211009174313,0.11926605504587157,0.01834862385321101,0.03669724770642202,0.5229357798165137,0.10091743119266056,0.0,0.42201834862385323,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.03669724770642202,0.03669724770642202,0.14678899082568808,0.14678899082568808,0.1559633027522936,0.027522935779816515,0.009174311926605505
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18703241895261846,0.2144638403990025,0.12219451371571072,0.2593516209476309,0.35910224438902744,0.034912718204488775,0.0,0.341645885286783,0.06234413965087282,0.0024937655860349127,0.04987531172069826,0.10224438902743142,0.029925187032418952,0.17206982543640897,0.08478802992518704,0.16209476309226933,0.03740648379052369,0.004987531172069825
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.06172839506172839,0.0,0.012345679012345678,0.0,0.1728395061728395,0.14814814814814814,0.14814814814814814,0.5555555555555556,0.012345679012345678,0.08641975308641975,0.012345679012345678,0.0,0.08641975308641975,0.1111111111111111,0.04938271604938271,0.18518518518518517,0.06172839506172839,0.012345679012345678
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5206611570247934,0.21487603305785125,0.04132231404958678,0.049586776859504134,0.49586776859504134,0.10743801652892562,0.0,0.2066115702479339,0.05785123966942149,0.008264462809917356,0.024793388429752067,0.008264462809917356,0.03305785123966942,0.2066115702479339,0.14049586776859505,0.2231404958677686,0.05785123966942149,0.01652892561983471
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.30434782608695654,0.21739130434782608,0.0,0.0,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.43478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.40588235294117647,0.15294117647058825,0.01764705882352941,0.029411764705882353,0.3411764705882353,0.07058823529411765,0.0,0.38235294117647056,0.03529411764705882,0.0058823529411764705,0.041176470588235294,0.0,0.029411764705882353,0.21176470588235294,0.11764705882352941,0.25882352941176473,0.08235294117647059,0.029411764705882353
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2545454545454545,0.05454545454545454,0.07272727272727272,0.07272727272727272,0.23636363636363636,0.10909090909090909,0.0,0.4,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.16363636363636364,0.16363636363636364,0.34545454545454546,0.14545454545454545,0.07272727272727272
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9090909090909091,0.36363636363636365,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.36363636363636365,0.13636363636363635,0.045454545454545456
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2804878048780488,0.18292682926829268,0.0975609756097561,0.10975609756097561,0.2926829268292683,0.08536585365853659,0.0,0.35365853658536583,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.17073170731707318,0.24390243902439024,0.2804878048780488,0.0975609756097561,0.024390243902439025
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23890784982935154,0.13993174061433447,0.04436860068259386,0.06143344709897611,0.3822525597269625,0.08532423208191127,0.010238907849829351,0.32764505119453924,0.06143344709897611,0.010238907849829351,0.05802047781569966,0.017064846416382253,0.027303754266211604,0.15699658703071673,0.23890784982935154,0.16040955631399317,0.06143344709897611,0.010238907849829351
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.1,0.0,0.0,0.35,0.05,0.0,0.4,0.05,0.0,0.0,0.05,0.0,0.05,0.2,0.2,0.1,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18568232662192394,0.07046979865771812,0.0044742729306487695,0.0011185682326621924,0.27181208053691275,0.09172259507829977,0.012304250559284116,0.3982102908277405,0.008948545861297539,0.025727069351230425,0.13087248322147652,0.021252796420581657,0.058165548098434,0.09507829977628636,0.15436241610738255,0.2539149888143177,0.0447427293064877,0.010067114093959731
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.4,0.1,0.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.1,0.16666666666666666,0.1,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16129032258064516,0.2903225806451613,0.0,0.04838709677419355,0.46774193548387094,0.03225806451612903,0.0,0.3387096774193548,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.14516129032258066,0.0967741935483871,0.08064516129032258,0.06451612903225806,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19148936170212766,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.3617021276595745,0.19148936170212766,0.0,0.48936170212765956,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0851063829787234,0.14893617021276595,0.06382978723404255,0.0425531914893617
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3225806451612903,0.11693548387096774,0.036290322580645164,0.036290322580645164,0.4879032258064516,0.125,0.0,0.2661290322580645,0.016129032258064516,0.004032258064516129,0.036290322580645164,0.012096774193548387,0.04032258064516129,0.15725806451612903,0.12096774193548387,0.25,0.06854838709677419,0.008064516129032258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.07239819004524888,0.02262443438914027,0.013574660633484163,0.013574660633484163,0.248868778280543,0.08144796380090498,0.03619909502262444,0.8054298642533937,0.004524886877828055,0.03167420814479638,0.01809954751131222,0.00904977375565611,0.05429864253393665,0.16289592760180996,0.05429864253393665,0.12669683257918551,0.07239819004524888,0.004524886877828055
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10984848484848485,0.05303030303030303,0.003787878787878788,0.011363636363636364,0.3446969696969697,0.09848484848484848,0.041666666666666664,0.4053030303030303,0.003787878787878788,0.06439393939393939,0.05303030303030303,0.056818181818181816,0.06439393939393939,0.12121212121212122,0.09090909090909091,0.17424242424242425,0.06818181818181818,0.01893939393939394
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.42424242424242425,0.18181818181818182,0.0,0.030303030303030304,0.42424242424242425,0.30303030303030304,0.0,0.30303030303030304,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.06060606060606061,0.2727272727272727,0.21212121212121213,0.12121212121212122,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08620689655172414,0.0,0.017241379310344827,0.017241379310344827,0.4827586206896552,0.20689655172413793,0.0,0.4482758620689655,0.0,0.017241379310344827,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.034482758620689655,0.20689655172413793,0.034482758620689655,0.017241379310344827
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.13157894736842105,0.02631578947368421,0.0,0.0,0.23684210526315788,0.13157894736842105,0.02631578947368421,0.5,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.0,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4470588235294118,0.16470588235294117,0.011764705882352941,0.023529411764705882,0.25882352941176473,0.11764705882352941,0.0,0.2823529411764706,0.011764705882352941,0.07058823529411765,0.21176470588235294,0.011764705882352941,0.10588235294117647,0.11764705882352941,0.12941176470588237,0.25882352941176473,0.15294117647058825,0.023529411764705882
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.5,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.2222222222222222,0.1388888888888889,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11464968152866242,0.07006369426751592,0.03184713375796178,0.025477707006369428,0.5286624203821656,0.06369426751592357,0.07643312101910828,0.40764331210191085,0.012738853503184714,0.006369426751592357,0.006369426751592357,0.050955414012738856,0.01910828025477707,0.1592356687898089,0.05732484076433121,0.08280254777070063,0.07006369426751592,0.012738853503184714
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18867924528301888,0.07547169811320754,0.11320754716981132,0.16981132075471697,0.37735849056603776,0.05660377358490566,0.0,0.32075471698113206,0.018867924528301886,0.018867924528301886,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.11320754716981132,0.1320754716981132,0.018867924528301886,0.018867924528301886
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.0,0.0,0.0,0.3181818181818182,0.045454545454545456,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.15789473684210525,0.10526315789473684,0.0,0.02631578947368421,0.3157894736842105,0.07894736842105263,0.0,0.5789473684210527,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.10526315789473684,0.18421052631578946,0.13157894736842105,0.10526315789473684,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.3181818181818182,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2936170212765957,0.25957446808510637,0.09787234042553192,0.13617021276595745,0.4851063829787234,0.09787234042553192,0.0,0.24680851063829787,0.07659574468085106,0.01702127659574468,0.02127659574468085,0.05531914893617021,0.02553191489361702,0.1702127659574468,0.19148936170212766,0.1148936170212766,0.10212765957446808,0.01702127659574468
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15384615384615385,0.1282051282051282,0.02564102564102564,0.05128205128205128,0.28205128205128205,0.1282051282051282,0.02564102564102564,0.6153846153846154,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14285714285714285,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.5428571428571428,0.08571428571428572,0.0,0.17142857142857143,0.0,0.08571428571428572,0.11428571428571428,0.0,0.05714285714285714,0.17142857142857143,0.11428571428571428,0.17142857142857143,0.05714285714285714,0.02857142857142857
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44285714285714284,0.14857142857142858,0.04,0.06571428571428571,0.3057142857142857,0.09714285714285714,0.005714285714285714,0.2885714285714286,0.02,0.005714285714285714,0.04857142857142857,0.02857142857142857,0.045714285714285714,0.12857142857142856,0.13714285714285715,0.30857142857142855,0.05714285714285714,0.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16179775280898875,0.07191011235955057,0.015730337078651686,0.01348314606741573,0.27191011235955054,0.0898876404494382,0.03146067415730337,0.48089887640449436,0.01348314606741573,0.024719101123595506,0.03146067415730337,0.02247191011235955,0.060674157303370786,0.11685393258426967,0.1797752808988764,0.20674157303370785,0.056179775280898875,0.006741573033707865
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.30337078651685395,0.12359550561797752,0.02247191011235955,0.033707865168539325,0.33707865168539325,0.43820224719101125,0.0,0.4044943820224719,0.02247191011235955,0.0449438202247191,0.0898876404494382,0.02247191011235955,0.033707865168539325,0.0449438202247191,0.1348314606741573,0.2247191011235955,0.0898876404494382,0.011235955056179775
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1794871794871795,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.4358974358974359,0.05128205128205128,0.0,0.3076923076923077,0.0,0.0,0.1794871794871795,0.02564102564102564,0.0,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.07692307692307693,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3888888888888889,0.17592592592592593,0.018518518518518517,0.018518518518518517,0.26851851851851855,0.25,0.009259259259259259,0.35185185185185186,0.027777777777777776,0.037037037037037035,0.027777777777777776,0.009259259259259259,0.037037037037037035,0.06481481481481481,0.1574074074074074,0.3888888888888889,0.046296296296296294,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4074074074074074,0.3888888888888889,0.018518518518518517,0.18518518518518517,0.25925925925925924,0.037037037037037035,0.0,0.18518518518518517,0.4444444444444444,0.037037037037037035,0.018518518518518517,0.0,0.018518518518518517,0.12962962962962962,0.48148148148148145,0.12962962962962962,0.1111111111111111,0.09259259259259259
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10784313725490197,0.06862745098039216,0.058823529411764705,0.06862745098039216,0.6372549019607843,0.06862745098039216,0.0,0.2647058823529412,0.0196078431372549,0.00980392156862745,0.06862745098039216,0.11764705882352941,0.0392156862745098,0.29411764705882354,0.06862745098039216,0.0784313725490196,0.08823529411764706,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32323232323232326,0.16414141414141414,0.05555555555555555,0.09090909090909091,0.38636363636363635,0.09343434343434344,0.0025252525252525255,0.29292929292929293,0.05303030303030303,0.005050505050505051,0.09848484848484848,0.03787878787878788,0.027777777777777776,0.1388888888888889,0.16414141414141414,0.1893939393939394,0.05808080808080808,0.022727272727272728
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33636363636363636,0.2818181818181818,0.19090909090909092,0.2318181818181818,0.2772727272727273,0.022727272727272728,0.0,0.2,0.12727272727272726,0.0,0.07272727272727272,0.09545454545454546,0.013636363636363636,0.17272727272727273,0.34545454545454546,0.15454545454545454,0.06363636363636363,0.013636363636363636
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09032258064516129,0.03870967741935484,0.01935483870967742,0.03225806451612903,0.7548387096774194,0.05161290322580645,0.0064516129032258064,0.3741935483870968,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.06451612903225806,0.025806451612903226,0.3225806451612903,0.03870967741935484,0.06451612903225806,0.06451612903225806,0.01935483870967742
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6046511627906976,0.8837209302325582,0.0,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.32558139534883723,0.27906976744186046,0.09302325581395349,0.023255813953488372
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.030303030303030304,0.0,0.5757575757575758,0.0,0.0,0.42424242424242425,0.0,0.0,0.0,0.0,0.030303030303030304,0.2727272727272727,0.06060606060606061,0.12121212121212122,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34814814814814815,0.18518518518518517,0.02962962962962963,0.007407407407407408,0.18518518518518517,0.014814814814814815,0.0,0.0962962962962963,0.007407407407407408,0.007407407407407408,0.5407407407407407,0.02962962962962963,0.007407407407407408,0.007407407407407408,0.5037037037037037,0.2518518518518518,0.02962962962962963,0.022222222222222223
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0898876404494382,0.056179775280898875,0.07865168539325842,0.0449438202247191,0.8202247191011236,0.033707865168539325,0.011235955056179775,0.25842696629213485,0.011235955056179775,0.0,0.0,0.056179775280898875,0.033707865168539325,0.2808988764044944,0.056179775280898875,0.10112359550561797,0.0,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14492753623188406,0.11835748792270531,0.06038647342995169,0.10144927536231885,0.34299516908212563,0.06521739130434782,0.021739130434782608,0.4057971014492754,0.03140096618357488,0.01932367149758454,0.0893719806763285,0.05314009661835749,0.03140096618357488,0.09903381642512077,0.10628019323671498,0.13043478260869565,0.04830917874396135,0.00966183574879227
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1917808219178082,0.0547945205479452,0.0821917808219178,0.0821917808219178,0.3835616438356164,0.0547945205479452,0.0547945205479452,0.3287671232876712,0.0,0.0,0.0958904109589041,0.0,0.0136986301369863,0.0547945205479452,0.1095890410958904,0.1643835616438356,0.0136986301369863,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23076923076923078,0.1346153846153846,0.07692307692307693,0.1346153846153846,0.19230769230769232,0.1346153846153846,0.019230769230769232,0.5,0.0,0.019230769230769232,0.0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.2692307692307692,0.057692307692307696,0.019230769230769232
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39119496855345914,0.16226415094339622,0.006289308176100629,0.026415094339622643,0.15220125786163521,0.0930817610062893,0.0,0.3169811320754717,0.03522012578616352,0.013836477987421384,0.19119496855345913,0.011320754716981131,0.05157232704402516,0.07421383647798742,0.21006289308176102,0.31069182389937106,0.06666666666666667,0.03018867924528302
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.136986301369863,0.1095890410958904,0.0958904109589041,0.2191780821917808,0.5753424657534246,0.0136986301369863,0.0,0.2328767123287671,0.0547945205479452,0.0,0.0547945205479452,0.1095890410958904,0.0273972602739726,0.6301369863013698,0.0547945205479452,0.0958904109589041,0.0136986301369863,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17293233082706766,0.11278195488721804,0.03759398496240601,0.03759398496240601,0.49624060150375937,0.07518796992481203,0.03007518796992481,0.40601503759398494,0.015037593984962405,0.007518796992481203,0.03007518796992481,0.015037593984962405,0.022556390977443608,0.15037593984962405,0.11278195488721804,0.13533834586466165,0.09022556390977443,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1141732283464567,0.045275590551181105,0.001968503937007874,0.003937007874015748,0.328740157480315,0.09055118110236221,0.025590551181102362,0.47834645669291337,0.00984251968503937,0.027559055118110236,0.06496062992125984,0.02952755905511811,0.05905511811023622,0.11023622047244094,0.12401574803149606,0.1968503937007874,0.05511811023622047,0.013779527559055118
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.13043478260869565,0.10869565217391304,0.06521739130434782,0.021739130434782608,0.5434782608695652,0.06521739130434782,0.021739130434782608,0.2608695652173913,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.17391304347826086,0.10869565217391304,0.08695652173913043,0.021739130434782608,0.021739130434782608
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4418604651162791,0.1511627906976744,0.06976744186046512,0.09302325581395349,0.3488372093023256,0.06976744186046512,0.0,0.37209302325581395,0.023255813953488372,0.0,0.05813953488372093,0.1744186046511628,0.0,0.10465116279069768,0.13953488372093023,0.11627906976744186,0.313953488372093,0.03488372093023256
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05128205128205128,0.008547008547008548,0.02564102564102564,0.017094017094017096,0.3504273504273504,0.042735042735042736,0.08547008547008547,0.6410256410256411,0.008547008547008548,0.008547008547008548,0.0,0.017094017094017096,0.017094017094017096,0.13675213675213677,0.017094017094017096,0.08547008547008547,0.017094017094017096,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.4230769230769231,0.019230769230769232,0.0,0.2692307692307692,0.0,0.0,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.09615384615384616,0.038461538461538464,0.28846153846153844,0.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2826086956521739,0.18478260869565216,0.043478260869565216,0.07608695652173914,0.358695652173913,0.05434782608695652,0.0,0.3804347826086957,0.043478260869565216,0.010869565217391304,0.05434782608695652,0.03260869565217391,0.010869565217391304,0.18478260869565216,0.14130434782608695,0.25,0.07608695652173914,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34146341463414637,0.1951219512195122,0.014634146341463415,0.02926829268292683,0.3853658536585366,0.17560975609756097,0.0,0.40487804878048783,0.03414634146341464,0.014634146341463415,0.01951219512195122,0.09268292682926829,0.04878048780487805,0.25853658536585367,0.11219512195121951,0.16585365853658537,0.07804878048780488,0.00975609756097561
